"id";"company_id";"name";"name";"group_id";"is_ifp";"player_os_version";"model_id";"created_at";"deleted_at"
"7099";"3541";"neoway";"Taiwan";"5983";"1";"5.1.1";"20";"2019-09-26 06:39:42";NULL
"7073";"3547";"Wawasee High Sch";"United States";"5991";"1";"5.1.1";"18";"2019-09-25 15:28:49";NULL
"7076";"3548";"MCPASD";"United States";"5992";"1";"6.0";"35";"2019-09-25 19:25:15";NULL
"7088";"3549";"MMT";"Australia";"5995";"1";"6.0";"34";"2019-09-26 01:06:40";NULL
"7091";"3552";"BenQ";"United States";"5998";"1";"6.0";"35";"2019-09-26 04:33:58";NULL
"7131";"3558";"WPSD1";"United States";"6006";"1";"6.0";"35";"2019-09-30 18:05:21";NULL
"7132";"3558";"WPSD1";"United States";"6006";"1";"6.0";"35";"2019-09-30 20:13:30";NULL
"7175";"3558";"WPSD1";"United States";"6006";"1";"6.0";"35";"2019-10-02 19:21:18";NULL
"7193";"3558";"WPSD1";"United States";"6006";"1";"6.0";"34";"2019-10-03 20:32:39";NULL
"7210";"3558";"WPSD1";"United States";"6006";"1";"6.0";"35";"2019-10-04 16:38:03";NULL
"7123";"3569";"Dove Green SCH";"United Arab Emirates";"6025";"1";"5.1.1";"19";"2019-09-29 10:55:35";NULL
"7161";"3579";"Dirjen Hubud";"Indonesia";"6042";"1";"6.0";"34";"2019-10-02 04:59:34";NULL
"7169";"3582";"GEMS OIS";"United Arab Emirates";"6047";"1";"5.1.1";"19";"2019-10-02 13:32:36";NULL
"7183";"3589";"DPS-Monarch";"Qatar";"6064";"1";"5.1.1";"19";"2019-10-03 08:24:22";NULL
"7217";"3603";"SFG";"United States";"6085";"1";"5.1.1";"18";"2019-10-07 18:14:15";NULL
"7216";"3605";"Alpatech S.A.C";"Peru";"6087";"1";"6.0";"35";"2019-10-07 17:30:43";NULL
"7223";"3609";"HCT";"United Arab Emirates";"6091";"1";"5.0.1";"38";"2019-10-08 06:48:36";NULL
"7230";"3613";"NYCDOE";"United States";"6099";"1";"6.0";"34";"2019-10-08 17:50:52";NULL
"7482";"3622";"HCT";"United Arab Emirates";"6110";"1";NULL;NULL;"2019-10-17 12:10:53";NULL
"7411";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 18:56:42";NULL
"7412";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"35";"2019-10-14 19:24:13";NULL
"7413";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"35";"2019-10-14 19:33:23";NULL
"7414";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"34";"2019-10-14 19:59:41";NULL
"7415";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 20:22:31";NULL
"7416";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 20:32:01";NULL
"7417";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 20:40:44";NULL
"7422";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"35";"2019-10-14 21:50:49";NULL
"7423";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"34";"2019-10-14 22:00:38";NULL
"7424";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"35";"2019-10-14 22:26:22";NULL
"7425";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 22:35:24";NULL
"7426";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 22:49:16";NULL
"7427";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 22:56:10";NULL
"7428";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 23:04:01";NULL
"7429";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 23:12:56";NULL
"7430";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 23:18:48";NULL
"7431";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 23:24:37";NULL
"7432";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"36";"2019-10-14 23:28:34";NULL
"7433";"3635";"Menahga Schools";"United States";"6127";"1";"6.0";"34";"2019-10-14 23:43:44";NULL
"7399";"3641";"Four Square Bh";"Bahrain";"6133";"1";"5.1.1";"17";"2019-10-14 07:16:57";NULL
"7471";"3658";"育仁國小";"Taiwan";"6177";"1";"6.0";"34";"2019-10-16 09:04:45";NULL
